,circuito,circuito,serie,serie,desde,hasta,ap,pd,ca,pc,pva,peri,fa,pt,pi,pn,pg,martinez,lacalle,multi
20,2.0,2.0,CAA,CAA,13871.0,16302,0.0071174377224199285,0.0,0.0498220640569395,0.17437722419928825,0.0,0.010676156583629894,0.2918149466192171,0.0,0.0035587188612099642,0.45195729537366547,0.010676156583629894,0.2996389891696751,0.7003610108303249,0.6903914590747331
21,2.0,2.0,DAA,DAA,9556.0,11562,0.002898550724637681,0.0,0.13333333333333333,0.13623188405797101,0.002898550724637681,0.011594202898550725,0.14782608695652175,0.0,0.005797101449275362,0.5565217391304348,0.002898550724637681,0.19658119658119658,0.8034188034188035,0.8347826086956522
22,2.0,2.0,EAA,EAA,21406.0,24345,0.0,0.0,0.15454545454545454,0.11818181818181818,0.0,0.0030303030303030303,0.22727272727272727,0.0,0.00909090909090909,0.48787878787878786,0.0,0.24691358024691357,0.7530864197530864,0.7696969696969697
23,2.0,2.0,FAA,FAA,19098.0,22210,0.006756756756756757,0.0,0.11824324324324324,0.09121621621621621,0.0,0.0033783783783783786,0.24324324324324326,0.0,0.0,0.5371621621621622,0.0,0.2757475083056478,0.7242524916943521,0.7466216216216216
24,2.0,2.0,GAA,GAA,5043.0,6238,0.00819672131147541,0.0,0.12295081967213115,0.08196721311475409,0.00273224043715847,0.0,0.29508196721311475,0.0,0.00819672131147541,0.4781420765027322,0.00273224043715847,0.3504043126684636,0.6495956873315364,0.6939890710382514
25,2.0,2.0,HAA,HAA,9083.0,10720,0.012084592145015106,0.0,0.19637462235649547,0.3564954682779456,0.0030211480362537764,0.0,0.14803625377643503,0.0,0.00906344410876133,0.27492447129909364,0.0,0.22522522522522523,0.7747747747747747,0.8368580060422961
26,2.0,2.0,IAA,IAA,4079.0,4844,0.0,0.0,0.16055045871559634,0.0963302752293578,0.0,0.0,0.15137614678899083,0.0,0.0045871559633027525,0.5871559633027523,0.0,0.242152466367713,0.757847533632287,0.8486238532110092
27,2.0,2.0,JAA,JAA,5903.0,6884,0.002824858757062147,0.002824858757062147,0.11016949152542373,0.2570621468926554,0.0,0.0,0.2598870056497175,0.0,0.00847457627118644,0.3531073446327684,0.005649717514124294,0.3111111111111111,0.6888888888888889,0.7344632768361583
28,2.0,2.0,KAA,KAA,14570.0,16701,0.003194888178913738,0.0,0.07667731629392971,0.12140575079872204,0.003194888178913738,0.009584664536741214,0.3258785942492013,0.0,0.009584664536741214,0.4472843450479233,0.003194888178913738,0.35555555555555557,0.6444444444444445,0.65814696485623
29,2.0,2.0,LAA,LAA,13934.0,16497,0.0,0.0,0.04779411764705882,0.1875,0.0,0.0,0.29044117647058826,0.0,0.0,0.4742647058823529,0.0,0.3129496402877698,0.6870503597122302,0.7095588235294117
30,2.0,2.0,MAA,MAA,23105.0,25850,0.01893939393939394,0.003787878787878788,0.06818181818181818,0.16287878787878787,0.0,0.007575757575757576,0.32575757575757575,0.0,0.003787878787878788,0.4053030303030303,0.003787878787878788,0.4175824175824176,0.5824175824175825,0.6439393939393939
31,2.0,2.0,NAA,NAA,1503.0,1766,0.0,0.0,0.14367816091954022,0.21839080459770116,0.005747126436781609,0.005747126436781609,0.3103448275862069,0.0,0.0,0.3045977011494253,0.011494252873563218,0.3772455089820359,0.6227544910179641,0.6781609195402298
32,2.0,2.0,OAA,OAA,4004.0,5025,0.01928374655647383,0.0,0.09917355371900827,0.09641873278236915,0.0,0.005509641873278237,0.4022038567493113,0.0,0.0027548209366391185,0.36639118457300274,0.008264462809917356,0.4562841530054645,0.5437158469945356,0.5730027548209367
33,2.0,2.0,PAA,PAA,9275.0,11085,0.0056022408963585435,0.0,0.12885154061624648,0.226890756302521,0.0028011204481792717,0.0,0.16526610644257703,0.0,0.008403361344537815,0.4565826330532213,0.0056022408963585435,0.18028169014084508,0.819718309859155,0.8263305322128851
34,2.0,2.0,QAA,QAA,18678.0,21247,0.006493506493506494,0.0,0.08766233766233766,0.17207792207792208,0.0,0.003246753246753247,0.25,0.003246753246753247,0.006493506493506494,0.4642857142857143,0.006493506493506494,0.26885245901639343,0.7311475409836066,0.737012987012987
35,2.0,2.0,RAA,RAA,5777.0,6941,0.0029069767441860465,0.0,0.22965116279069767,0.14244186046511628,0.0029069767441860465,0.0029069767441860465,0.19476744186046513,0.0,0.014534883720930232,0.4069767441860465,0.0029069767441860465,0.26744186046511625,0.7325581395348837,0.7965116279069768
36,2.0,2.0,SAA,SAA,17116.0,19591,0.0,0.0,0.09785932721712538,0.22629969418960244,0.0,0.009174311926605505,0.16819571865443425,0.0,0.0061162079510703364,0.4923547400611621,0.0,0.20987654320987653,0.7901234567901234,0.8226299694189603
37,2.0,2.0,TAA,TAA,20403.0,23789,0.0,0.0,0.08201892744479496,0.167192429022082,0.006309148264984227,0.0,0.28391167192429023,0.0,0.0,0.4416403785488959,0.01892744479495268,0.29283489096573206,0.7071651090342679,0.7097791798107256
38,3.0,3.0,AAA,AAA,7753.0,9680,0.012738853503184714,0.0,0.21656050955414013,0.11146496815286625,0.01592356687898089,0.009554140127388535,0.39490445859872614,0.0031847133757961785,0.01592356687898089,0.21337579617834396,0.006369426751592357,0.4919093851132686,0.5080906148867314,0.5636942675159236
39,3.0,3.0,CAA,CAA,16303.0,18098,0.00946372239747634,0.0,0.08201892744479496,0.11987381703470032,0.0,0.006309148264984227,0.3438485804416404,0.0031545741324921135,0.0,0.43217665615141954,0.0031545741324921135,0.3659305993690852,0.6340694006309149,0.637223974763407
40,3.0,3.0,DAA,DAA,11563.0,13648,0.006006006006006006,0.0,0.09309309309309309,0.15915915915915915,0.0,0.009009009009009009,0.1831831831831832,0.0,0.003003003003003003,0.5435435435435435,0.003003003003003003,0.19696969696969696,0.803030303030303,0.8018018018018018
41,3.0,3.0,EAA,EAA,24346.0,26462,0.00911854103343465,0.0,0.182370820668693,0.1398176291793313,0.0,0.0060790273556231,0.20972644376899696,0.00303951367781155,0.00303951367781155,0.44376899696048633,0.00303951367781155,0.23738872403560832,0.7626112759643917,0.7720364741641337
42,3.0,3.0,FAA,FAA,22211.0,24775,0.009202453987730062,0.0,0.1656441717791411,0.1165644171779141,0.0,0.006134969325153374,0.2392638036809816,0.0,0.0,0.4539877300613497,0.009202453987730062,0.271875,0.728125,0.7453987730061349
43,3.0,3.0,GAA,GAA,6239.0,7083,0.002793296089385475,0.0,0.12849162011173185,0.10335195530726257,0.0,0.0,0.2849162011173184,0.0,0.00558659217877095,0.4664804469273743,0.008379888268156424,0.3333333333333333,0.6666666666666666,0.7122905027932961
44,3.0,3.0,HAA,HAA,10721.0,11931,0.0029498525073746312,0.0,0.18289085545722714,0.30973451327433627,0.0029498525073746312,0.0,0.17699115044247787,0.0,0.008849557522123894,0.31563421828908556,0.0,0.23738872403560832,0.7626112759643917,0.8171091445427728
45,3.0,3.0,IAA,IAA,4845.0,5452,0.0,0.0,0.24157303370786518,0.06179775280898876,0.0,0.0,0.19662921348314608,0.0,0.0,0.5,0.0,0.30569948186528495,0.694300518134715,0.803370786516854
46,3.0,3.0,JAA,JAA,6885.0,7718,0.005763688760806916,0.0,0.08645533141210375,0.2910662824207493,0.0,0.011527377521613832,0.3314121037463977,0.0,0.002881844380403458,0.2680115273775216,0.002881844380403458,0.38309859154929576,0.6169014084507042,0.6512968299711815
47,3.0,3.0,KAA,KAA,16702.0,18587,0.023880597014925373,0.0029850746268656717,0.05970149253731343,0.1582089552238806,0.008955223880597015,0.011940298507462687,0.3164179104477612,0.0029850746268656717,0.0029850746268656717,0.408955223880597,0.0029850746268656717,0.38922155688622756,0.6107784431137725,0.6328358208955224
48,3.0,3.0,LAA,LAA,16498.0,18204,0.0032258064516129032,0.0,0.0935483870967742,0.13225806451612904,0.0064516129032258064,0.0032258064516129032,0.34516129032258064,0.0,0.0,0.4096774193548387,0.0064516129032258064,0.37261146496815284,0.6273885350318471,0.6419354838709678
49,3.0,3.0,MAA,MAA,25851.0,28027,0.006600660066006601,0.0,0.0924092409240924,0.1782178217821782,0.0033003300330033004,0.0033003300330033004,0.2376237623762376,0.0,0.006600660066006601,0.46204620462046203,0.009900990099009901,0.3106796116504854,0.6893203883495146,0.7491749174917491
50,3.0,3.0,NAB,NAB,1.0,7587,0.0,0.0035842293906810036,0.1039426523297491,0.13978494623655913,0.0,0.0035842293906810036,0.18996415770609318,0.0,0.010752688172043012,0.5412186379928315,0.007168458781362007,0.2147887323943662,0.7852112676056338,0.8028673835125448
51,3.0,3.0,OAA,OAA,5026.0,5903,0.0027548209366391185,0.0,0.1349862258953168,0.11019283746556474,0.0027548209366391185,0.005509641873278237,0.3608815426997245,0.0,0.0027548209366391185,0.36639118457300274,0.013774104683195593,0.39945652173913043,0.6005434782608695,0.6280991735537189
52,3.0,3.0,PAA,PAA,11086.0,12472,0.002840909090909091,0.002840909090909091,0.16193181818181818,0.2215909090909091,0.002840909090909091,0.008522727272727272,0.20170454545454544,0.0,0.0,0.3977272727272727,0.0,0.23249299719887956,0.7675070028011205,0.78125
53,3.0,3.0,QAA,QAA,21248.0,23120,0.0030864197530864196,0.0030864197530864196,0.09259259259259259,0.17901234567901234,0.0,0.0,0.2777777777777778,0.0,0.006172839506172839,0.4351851851851852,0.0030864197530864196,0.2993827160493827,0.7006172839506173,0.7160493827160493
54,3.0,3.0,RAA,RAA,6942.0,7923,0.0028653295128939827,0.0028653295128939827,0.23782234957020057,0.10315186246418338,0.0057306590257879654,0.0028653295128939827,0.28653295128939826,0.0,0.0028653295128939827,0.3495702005730659,0.0057306590257879654,0.3068181818181818,0.6931818181818182,0.6991404011461317
55,3.0,3.0,SAA,SAA,19592.0,21557,0.0028328611898017,0.0,0.0906515580736544,0.23512747875354106,0.0,0.0084985835694051,0.16997167138810199,0.0,0.0028328611898017,0.48725212464589235,0.0028328611898017,0.19101123595505617,0.8089887640449438,0.8186968838526911
56,3.0,3.0,TAA,TAA,23790.0,26317,0.0029585798816568047,0.0,0.09171597633136094,0.1952662721893491,0.011834319526627219,0.005917159763313609,0.22189349112426035,0.0,0.008875739644970414,0.4526627218934911,0.008875739644970414,0.27380952380952384,0.7261904761904762,0.757396449704142
57,4.0,4.0,AAA,AAA,9681.0,10439,0.010067114093959731,0.0,0.2214765100671141,0.06711409395973154,0.003355704697986577,0.010067114093959731,0.4463087248322148,0.0,0.013422818791946308,0.2080536912751678,0.020134228187919462,0.5263157894736842,0.47368421052631576,0.5302013422818792
58,4.0,4.0,CAA,CAA,18099.0,19456,0.017543859649122806,0.0,0.0935672514619883,0.1608187134502924,0.0,0.0029239766081871343,0.38596491228070173,0.0,0.005847953216374269,0.32748538011695905,0.005847953216374269,0.4323529411764706,0.5676470588235294,0.5935672514619883
59,4.0,4.0,DAA,DAA,13649.0,15069,0.0,0.0,0.10773480662983426,0.1685082872928177,0.0055248618784530384,0.008287292817679558,0.1464088397790055,0.0,0.0027624309392265192,0.5524861878453039,0.008287292817679558,0.16981132075471697,0.8301886792452831,0.839779005524862
60,4.0,4.0,EAA,EAA,26463.0,28438,0.0,0.0,0.2627118644067797,0.10451977401129943,0.002824858757062147,0.005649717514124294,0.192090395480226,0.0,0.005649717514124294,0.4265536723163842,0.0,0.21937321937321938,0.7806267806267806,0.7994350282485876
61,4.0,4.0,FAA,FAA,24776.0,26652,0.011764705882352941,0.0,0.17941176470588235,0.10294117647058823,0.0029411764705882353,0.008823529411764706,0.18823529411764706,0.0,0.0029411764705882353,0.5029411764705882,0.0,0.23964497041420119,0.7603550295857988,0.788235294117647
62,4.0,4.0,GAA,GAA,7084.0,7727,0.008620689655172414,0.005747126436781609,0.13218390804597702,0.09195402298850575,0.011494252873563218,0.005747126436781609,0.31896551724137934,0.0,0.022988505747126436,0.39655172413793105,0.005747126436781609,0.4,0.6,0.6494252873563219
63,4.0,4.0,HAA,HAA,11932.0,13161,0.008595988538681949,0.0,0.18911174785100288,0.27507163323782235,0.0057306590257879654,0.0057306590257879654,0.16332378223495703,0.0,0.0,0.3467048710601719,0.0057306590257879654,0.21246458923512748,0.7875354107648725,0.816618911174785
64,4.0,4.0,IAA,IAA,5453.0,5911,0.0,0.0,0.2,0.11219512195121951,0.0,0.0,0.25365853658536586,0.0,0.0,0.4292682926829268,0.004878048780487805,0.4,0.6,0.7463414634146341
65,4.0,4.0,JAA,JAA,7719.0,8439,0.0,0.0029239766081871343,0.10818713450292397,0.23976608187134502,0.0,0.0029239766081871343,0.38011695906432746,0.0,0.005847953216374269,0.25146198830409355,0.008771929824561403,0.4809384164222874,0.5190615835777126,0.6140350877192982
66,4.0,4.0,KAA,KAA,18588.0,19958,0.008450704225352112,0.0,0.08450704225352113,0.16056338028169015,0.0028169014084507044,0.005633802816901409,0.3154929577464789,0.0,0.005633802816901409,0.4140845070422535,0.0028169014084507044,0.3495702005730659,0.6504297994269341,0.6676056338028169
67,4.0,4.0,LAA,LAA,18205.0,19666,0.0,0.0,0.15673981191222572,0.15047021943573669,0.003134796238244514,0.003134796238244514,0.27586206896551724,0.0,0.006269592476489028,0.4043887147335423,0.0,0.29595015576323985,0.7040498442367601,0.7178683385579938
68,4.0,4.0,MAA,MAA,28028.0,30095,0.00964630225080386,0.0,0.0932475884244373,0.1189710610932476,0.003215434083601286,0.003215434083601286,0.2958199356913183,0.0,0.003215434083601286,0.4694533762057878,0.003215434083601286,0.3375796178343949,0.6624203821656051,0.6881028938906752
69,4.0,4.0,NAB,NAB,7588.0,9282,0.005780346820809248,0.0,0.08670520231213873,0.15606936416184972,0.0,0.002890173410404624,0.2398843930635838,0.0,0.005780346820809248,0.49421965317919075,0.008670520231213872,0.2737752161383285,0.7262247838616714,0.7514450867052023
70,4.0,4.0,OAA,OAA,5904.0,6692,0.0028089887640449437,0.0028089887640449437,0.10393258426966293,0.08426966292134831,0.0028089887640449437,0.011235955056179775,0.41853932584269665,0.0,0.014044943820224719,0.35674157303370785,0.0028089887640449437,0.46866485013623976,0.5313351498637602,0.5617977528089888
71,4.0,4.0,PAA,PAA,12473.0,13356,0.002770083102493075,0.0,0.19390581717451524,0.20498614958448755,0.0,0.002770083102493075,0.1994459833795014,0.0,0.008310249307479225,0.3767313019390582,0.0110803324099723,0.23480662983425415,0.7651933701657458,0.7950138504155124
72,4.0,4.0,QAA,QAA,23121.0,25166,0.002976190476190476,0.0,0.09821428571428571,0.17857142857142858,0.0,0.0,0.2857142857142857,0.0,0.008928571428571428,0.4226190476190476,0.002976190476190476,0.3304093567251462,0.6695906432748538,0.7113095238095237
73,4.0,4.0,RAA,RAA,7924.0,8717,0.002881844380403458,0.0,0.21902017291066284,0.1037463976945245,0.002881844380403458,0.005763688760806916,0.2737752161383285,0.0,0.002881844380403458,0.38328530259365995,0.005763688760806916,0.34770114942528735,0.6522988505747126,0.7146974063400576
74,4.0,4.0,SAA,SAA,21558.0,23192,0.0,0.0,0.14166666666666666,0.175,0.0,0.0,0.16111111111111112,0.0,0.016666666666666666,0.49444444444444446,0.011111111111111112,0.20441988950276244,0.7955801104972375,0.8388888888888889
75,4.0,4.0,TAA,TAA,26318.0,28607,0.0,0.0,0.10555555555555556,0.16944444444444445,0.002777777777777778,0.002777777777777778,0.2222222222222222,0.0,0.013888888888888888,0.4777777777777778,0.005555555555555556,0.24722222222222223,0.7527777777777778,0.7722222222222223
76,5.0,5.0,AAA,AAA,10440.0,11178,0.015432098765432098,0.0030864197530864196,0.13271604938271606,0.08024691358024691,0.012345679012345678,0.006172839506172839,0.49691358024691357,0.0,0.012345679012345678,0.23765432098765432,0.0030864197530864196,0.5606060606060606,0.4393939393939394,0.46604938271604934
77,5.0,5.0,CAA,CAA,19457.0,20645,0.02346041055718475,0.0,0.08211143695014662,0.08797653958944282,0.005865102639296188,0.002932551319648094,0.41348973607038125,0.0,0.005865102639296188,0.36950146627565983,0.008797653958944282,0.45103857566765576,0.5489614243323442,0.5542521994134897
78,5.0,5.0,DAA,DAA,15070.0,16480,0.0,0.0,0.125,0.13055555555555556,0.002777777777777778,0.011111111111111112,0.20277777777777778,0.002777777777777778,0.005555555555555556,0.5083333333333333,0.011111111111111112,0.23529411764705882,0.7647058823529411,0.7805555555555556
79,5.0,5.0,EAA,EAA,28439.0,30044,0.005571030640668524,0.0,0.22284122562674094,0.12534818941504178,0.005571030640668524,0.008356545961002786,0.21448467966573817,0.0,0.013927576601671309,0.4011142061281337,0.002785515320334262,0.24444444444444444,0.7555555555555555,0.766016713091922
80,5.0,5.0,FAA,FAA,26653.0,28350,0.005714285714285714,0.0,0.18285714285714286,0.09714285714285714,0.011428571428571429,0.002857142857142857,0.2342857142857143,0.0,0.008571428571428572,0.4542857142857143,0.002857142857142857,0.2569060773480663,0.7430939226519337,0.7457142857142858
81,5.0,5.0,GAA,GAA,7728.0,8330,0.005847953216374269,0.0,0.14035087719298245,0.10526315789473684,0.008771929824561403,0.0,0.38596491228070173,0.0,0.005847953216374269,0.34502923976608185,0.0029239766081871343,0.4670487106017192,0.5329512893982808,0.5994152046783625
82,5.0,5.0,HAA,HAA,13162.0,14496,0.0061162079510703364,0.0,0.2415902140672783,0.27217125382262997,0.012232415902140673,0.009174311926605505,0.1834862385321101,0.0,0.0030581039755351682,0.26605504587155965,0.0061162079510703364,0.25382262996941896,0.746177370030581,0.7889908256880733
83,5.0,5.0,IAA,IAA,5912.0,6297,0.0,0.0,0.21674876847290642,0.08866995073891626,0.0,0.0,0.19704433497536947,0.0,0.0,0.4975369458128079,0.0,0.3627450980392157,0.6372549019607843,0.8029556650246306
84,5.0,5.0,JAA,JAA,8440.0,8968,0.0031446540880503146,0.0,0.1069182389937107,0.2641509433962264,0.006289308176100629,0.0031446540880503146,0.3553459119496855,0.0,0.0031446540880503146,0.25157232704402516,0.006289308176100629,0.4674922600619195,0.5325077399380805,0.6320754716981132
85,5.0,5.0,KAA,KAA,19959.0,21174,0.0,0.002824858757062147,0.0903954802259887,0.1440677966101695,0.0,0.002824858757062147,0.3785310734463277,0.0,0.0,0.3587570621468927,0.022598870056497175,0.4166666666666667,0.5833333333333334,0.615819209039548
86,5.0,5.0,LAA,LAA,19667.0,21090,0.006153846153846154,0.0,0.11076923076923077,0.15076923076923077,0.006153846153846154,0.003076923076923077,0.28923076923076924,0.0,0.003076923076923077,0.4307692307692308,0.0,0.3102409638554217,0.6897590361445783,0.6953846153846154
87,5.0,5.0,MAA,MAA,30096.0,31805,0.0,0.0,0.08950617283950617,0.1388888888888889,0.0030864197530864196,0.0030864197530864196,0.31790123456790126,0.0,0.0,0.4351851851851852,0.012345679012345678,0.3502994011976048,0.6497005988023952,0.6759259259259259
88,5.0,5.0,NAB,NAB,9283.0,10455,0.008547008547008548,0.0,0.09116809116809117,0.1168091168091168,0.005698005698005698,0.0,0.27350427350427353,0.0,0.014245014245014245,0.4843304843304843,0.005698005698005698,0.3107344632768362,0.6892655367231638,0.7122507122507122
89,5.0,5.0,OAA,OAA,6693.0,7434,0.00821917808219178,0.0,0.12602739726027398,0.09315068493150686,0.0027397260273972603,0.0027397260273972603,0.38082191780821917,0.005479452054794521,0.010958904109589041,0.36164383561643837,0.00821917808219178,0.44266666666666665,0.5573333333333333,0.6000000000000001
90,5.0,5.0,PAA,PAA,13357.0,14143,0.008379888268156424,0.002793296089385475,0.1340782122905028,0.20670391061452514,0.002793296089385475,0.0111731843575419,0.21787709497206703,0.0,0.00558659217877095,0.40782122905027934,0.002793296089385475,0.26944444444444443,0.7305555555555555,0.7569832402234637
91,5.0,5.0,QAA,QAA,25167.0,26431,0.0,0.0,0.13031914893617022,0.16489361702127658,0.0026595744680851063,0.005319148936170213,0.2845744680851064,0.0,0.0026595744680851063,0.40425531914893614,0.005319148936170213,0.3271276595744681,0.6728723404255319,0.7074468085106382
92,5.0,5.0,RAA,RAA,8718.0,9481,0.00558659217877095,0.0,0.20949720670391062,0.09776536312849161,0.002793296089385475,0.00558659217877095,0.3435754189944134,0.0,0.00558659217877095,0.3268156424581006,0.002793296089385475,0.45224719101123595,0.547752808988764,0.6424581005586592
93,5.0,5.0,SAA,SAA,23193.0,24868,0.0,0.0,0.1329639889196676,0.21329639889196675,0.002770083102493075,0.0,0.21606648199445982,0.0,0.00554016620498615,0.4293628808864266,0.0,0.23480662983425415,0.7651933701657458,0.7811634349030471
94,5.0,5.0,TAA,TAA,28608.0,30217,0.0055248618784530384,0.0,0.12430939226519337,0.19613259668508287,0.0,0.011049723756906077,0.23756906077348067,0.0,0.011049723756906077,0.4088397790055249,0.0055248618784530384,0.29120879120879123,0.7087912087912088,0.7458563535911602
95,6.0,6.0,AAA,AAA,11179.0,11808,0.013029315960912053,0.0,0.1465798045602606,0.0781758957654723,0.013029315960912053,0.006514657980456026,0.504885993485342,0.0,0.013029315960912053,0.21172638436482086,0.013029315960912053,0.6051779935275081,0.3948220064724919,0.46254071661237783
96,6.0,6.0,CAA,CAA,20646.0,21601,0.008695652173913044,0.0,0.08405797101449275,0.11304347826086956,0.005797101449275362,0.020289855072463767,0.391304347826087,0.0,0.020289855072463767,0.34492753623188405,0.011594202898550725,0.4331395348837209,0.5668604651162791,0.5739130434782609
97,6.0,6.0,DAA,DAA,16481.0,17785,0.0,0.0,0.13218390804597702,0.13218390804597702,0.0028735632183908046,0.008620689655172414,0.1896551724137931,0.0,0.005747126436781609,0.5258620689655172,0.0028735632183908046,0.2200557103064067,0.7799442896935933,0.7988505747126436
98,6.0,6.0,EAA,EAA,30045.0,31307,0.00273224043715847,0.00273224043715847,0.2459016393442623,0.08196721311475409,0.0,0.00273224043715847,0.1912568306010929,0.0,0.00273224043715847,0.4672131147540984,0.00273224043715847,0.21447721179624665,0.7855227882037533,0.8005464480874317
99,6.0,6.0,FAA,FAA,28351.0,29834,0.002932551319648094,0.0,0.21700879765395895,0.08211143695014662,0.0,0.0,0.21407624633431085,0.0,0.005865102639296188,0.46920821114369504,0.008797653958944282,0.239067055393586,0.760932944606414,0.782991202346041
100,6.0,6.0,GAA,GAA,8331.0,8819,0.0,0.0,0.10315186246418338,0.12320916905444126,0.008595988538681949,0.0057306590257879654,0.3954154727793696,0.0,0.011461318051575931,0.3438395415472779,0.008595988538681949,0.5098591549295775,0.49014084507042255,0.5902578796561604
101,6.0,6.0,HAA,HAA,14497.0,15522,0.0,0.0,0.16138328530259366,0.23054755043227665,0.005763688760806916,0.0,0.1988472622478386,0.0,0.01440922190201729,0.3746397694524496,0.01440922190201729,0.23054755043227665,0.7694524495677233,0.7953890489913544
